discord channel,solvency category,address,name,symbol,decimals,chainId,extensions/superTokenInfo/type,extensions/superTokenInfo/underlyingTokenAddress,extensions/bridgeInfo/1/tokenAddress,extensions/bridgeInfo/10/tokenAddress,extensions/bridgeInfo/100/tokenAddress,extensions/bridgeInfo/137/tokenAddress,extensions/bridgeInfo/42161/tokenAddress,logoURI,tags/0,extensions/bridgeInfo/56/tokenAddress,extensions/bridgeInfo/43113/tokenAddress,extensions/bridgeInfo/5/tokenAddress,extensions/bridgeInfo/69/tokenAddress,extensions/bridgeInfo/80001/tokenAddress,extensions/bridgeInfo/421611/tokenAddress,tags/1,extensions/bridgeInfo/43114/tokenAddress
,C,0x0be89e17787c0ae021b5e4f84ae8444f900dd92c,Super TDL Fake Token,TDLx,18,5,Wrapper,0xea613e86842a6bbe2a7de22e1601af550bf3c372,,,0x66e454105ae553cfa87ad4dc4cdf128c841fcd73,0xa794221d92d77490ff319e95da1461bdf2bd3953,,https://raw.githubusercontent.com/superfluid-finance/assets/master/public/tokens/tdl/icon.svg,supertoken,,,,,,,testnet,
,C,0xea613e86842a6bbe2a7de22e1601af550bf3c372,TDL Fake Token,TDL,18,5,,,,,,,,https://raw.githubusercontent.com/superfluid-finance/assets/master/public/tokens/tdl/icon.svg,underlying,,,,,,,testnet,
,C,0x5943f705abb6834cad767e6e4bb258bc48d9c947,Super ETH,ETHx,18,5,Native Asset,,0xc22bea0be9872d8b7b3933cec70ece4d53a900da,0x4ac8bd1bdae47beef2d1c6aa62229509b962aa0d,0x9757d68a4273635c69d93b84ee3cdac2304dd467,0x27e1e4e6bc79d93032abef01025811b7e4727e85,0xe6c8d111337d0052b9d88bf5d7d55b7f8385acd3,https://raw.githubusercontent.com/superfluid-finance/assets/master/public/tokens/eth/icon.svg,supertoken,,,,0xe01f8743677da897f4e7de9073b57bf034fc2433,,0xe01f8743677da897f4e7de9073b57bf034fc2433,testnet,
,C,0x7d3e32ae08f50387a83cf222e08d8ec26317d7aa,Zaya Token,ZYA,18,5,Pure,,,,,,,https://raw.githubusercontent.com/superfluid-finance/assets/master/public/tokens/zaya/icon.svg,supertoken,,,,,,,testnet,
,C,0x8ae68021f6170e5a766be613cea0d75236ecca9a,Super fUSDC Fake Token,fUSDCx,18,5,Wrapper,0xc94dd466416a7dfe166ab2cf916d3875c049ebb7,,,,,,https://raw.githubusercontent.com/superfluid-finance/assets/master/public/tokens/usdc/icon.svg,supertoken,,0x00d05eed85bad962ba5237dd4afff12004455a8a,,0xa4fd433d8c9956e842a78cac26700a07f33f53ff,0x42bb40bf79730451b11f6de1cba222f17b87afd7,0xa4fd433d8c9956e842a78cac26700a07f33f53ff,testnet,
,C,0xc94dd466416a7dfe166ab2cf916d3875c049ebb7,fUSDC Fake Token,fUSDC,18,5,,,,,,,,https://raw.githubusercontent.com/superfluid-finance/assets/master/public/tokens/usdc/icon.svg,underlying,,,,,,,testnet,
,C,0x95697ec24439e3eb7ba588c7b279b9b369236941,Super fTUSD Fake Token,fTUSDx,18,5,Wrapper,0x53d00397f03147a9bd9c40443a105a82780deaf1,,,,,,https://raw.githubusercontent.com/superfluid-finance/assets/master/public/tokens/tusd/icon.svg,supertoken,,0x232a9cf3ded0f9f708099eb0cb8ed56313c02a4b,,0x675be78ed16cabe47f6d9f816d615c3d6d740508,0x918e0d5c96cac79674e2d38066651212be3c9c48,0x675be78ed16cabe47f6d9f816d615c3d6d740508,testnet,
,C,0x53d00397f03147a9bd9c40443a105a82780deaf1,fTUSD Fake Token,fTUSD,18,5,,,,,,,,https://raw.githubusercontent.com/superfluid-finance/assets/master/public/tokens/tusd/icon.svg,underlying,,,,,,,testnet,
,C,0xcc48a0349077b91ab540d2e46addffb4a4a26251,NTDL,NTDL,18,5,Pure,,,,0x60fdb4d22e793353d98324d824034d66827f602e,0xd735b487b9018eeada2cc0464db02aa4b90ca711,,https://raw.githubusercontent.com/superfluid-finance/assets/master/public/tokens/ntdl/icon.svg,supertoken,,,,,0x74950bcbb141ae70b8959fc06a65ac2601cf7801,,testnet,
,C,0xf2d68898557ccb2cf4c10c3ef2b034b2a69dad00,Super fDAI Fake Token,fDAIx,18,5,Wrapper,0x88271d333c72e51516b67f5567c728e702b3eee8,,,,,,https://raw.githubusercontent.com/superfluid-finance/assets/master/public/tokens/dai/icon.svg,supertoken,,0x24f3631dbbf6880c684c5e59578c21194e285baf,,0xac7a5cf2e0a6db31456572871ee33eb6212014a9,0x5d8b4c2554aeb7e86f387b4d6c00ac33499ed01f,0xac7a5cf2e0a6db31456572871ee33eb6212014a9,testnet,
,C,0x88271d333c72e51516b67f5567c728e702b3eee8,fDAI Fake Token,fDAI,18,5,,,,,,,,https://raw.githubusercontent.com/superfluid-finance/assets/master/public/tokens/dai/icon.svg,underlying,,,,,,,testnet,
,C,0x4632c3cf0da61db0e561deac37acf93a9ebfe789,Smile Super Token,SMILE,18,5,Pure,,,,,,,https://raw.githubusercontent.com/superfluid-finance/assets/master/public/tokens/smile/icon.svg,supertoken,,,,,,,testnet,
,C,0xdd610f0e0e29a33168d43e96399a638df86b9c43,Super FUND (Goerli),FUNDx,18,5,Wrapper,0x30f29c05ae2e2243034ba28a1ac3bc3d807920bc,,,,,,https://raw.githubusercontent.com/superfluid-finance/assets/master/public/tokens/fund/icon.svg,supertoken,,,,,,,testnet,
,C,0x30f29c05ae2e2243034ba28a1ac3bc3d807920bc,FUND (Goerli),FUND,9,5,,,,,,,,https://raw.githubusercontent.com/superfluid-finance/assets/master/public/tokens/fund/icon.svg,underlying,,,,,,,testnet,
,C,0x263647097a185ee0a9ded3e3e46d7eb931c23dda,Super Peerion,IONx,18,100,Wrapper,0xfa9454bbba1ddf83747bdc42bea8641475753c42,,,,,,,supertoken,,,,,,,,
,C,0xfa9454bbba1ddf83747bdc42bea8641475753c42,Peerion,ION,18,100,,,,,,,,,underlying,,,,,,,,
,C,0x60fdb4d22e793353d98324d824034d66827f602e,NTDL,NTDL,18,100,Pure,,,,,0xd735b487b9018eeada2cc0464db02aa4b90ca711,,https://raw.githubusercontent.com/superfluid-finance/assets/master/public/tokens/ntdl/icon.svg,supertoken,,,0xcc48a0349077b91ab540d2e46addffb4a4a26251,,0x74950bcbb141ae70b8959fc06a65ac2601cf7801,,,
,C,0x6689a8f4fdad6712888682c9ce81b26762389f40,Commons WORK,WORK,18,100,Wrapper,0x9c940356f5846eceff282d3ee8b33015d93502a9,,,,,,https://raw.githubusercontent.com/superfluid-finance/assets/master/public/tokens/work/icon.png,supertoken,,,,,,,,
,C,0x9c940356f5846eceff282d3ee8b33015d93502a9,Commons protoWORK on xDai,protoWORK,18,100,,,,,,,,https://raw.githubusercontent.com/superfluid-finance/assets/master/public/tokens/work/icon.png,underlying,,,,,,,,
,C,0x66e454105ae553cfa87ad4dc4cdf128c841fcd73,TDLx,TDLx,18,100,Wrapper,0xcd1f2f1a1d1ba631a06b957db77bb9d7b13bf861,,,,0xa794221d92d77490ff319e95da1461bdf2bd3953,,https://raw.githubusercontent.com/superfluid-finance/assets/master/public/tokens/tdl/icon.svg,supertoken,,,0x0be89e17787c0ae021b5e4f84ae8444f900dd92c,,,,,
,C,0xcd1f2f1a1d1ba631a06b957db77bb9d7b13bf861,TDL Fake Token,TDL,18,100,,,,,,,,https://raw.githubusercontent.com/superfluid-finance/assets/master/public/tokens/tdl/icon.svg,underlying,,,,,,,,
,C,0x7aeca73f38f8f33ab7ff067fed1268384d12324d,Super Bright,Brightx,18,100,Wrapper,0x83ff60e2f93f8edd0637ef669c69d5fb4f64ca8e,,,,,,https://raw.githubusercontent.com/superfluid-finance/assets/master/public/tokens/bright/icon.svg,supertoken,,,,,,,,
,C,0x83ff60e2f93f8edd0637ef669c69d5fb4f64ca8e,Bright on xDai,BRIGHT,18,100,,,,,,,,https://raw.githubusercontent.com/superfluid-finance/assets/master/public/tokens/bright/icon.svg,underlying,,,,,,,,
,C,0x7c78aa599bbaea6e8784880173eb74b2f9c46025,Super STREETBASED Community Token,SBCx,18,100,Wrapper,0x3b6a1b76d772a771bf3fce802bead6ff196b84d5,,,,,,https://raw.githubusercontent.com/superfluid-finance/assets/master/public/tokens/sbc/icon.png,supertoken,,,,,,,,
,C,0x3b6a1b76d772a771bf3fce802bead6ff196b84d5,STREETBASED Community Token,SBC,18,100,,,,,,,,https://raw.githubusercontent.com/superfluid-finance/assets/master/public/tokens/sbc/icon.png,underlying,,,,,,,,
,C,0x83ccc929c1131d2d18b001c05cfeed9f3364a506,SuperSAVE,SAVEx,18,100,Wrapper,0x338d4527c9e7f7316c43581684bc510b851f832a,,,,,,,supertoken,,,,,,,,
,C,0x338d4527c9e7f7316c43581684bc510b851f832a,Save Coin from Mainnet,SAVE,18,100,,,,,,,,,underlying,,,,,,,,
,C,0xa025df2bf4ff47ec458ab41e89d3a9538a768ea9,Super WORKtest,WORKtx,18,100,Wrapper,0xc8992645d060703fb1582c422c96e16941c7eb14,,,,,,https://raw.githubusercontent.com/superfluid-finance/assets/master/public/tokens/workt/icon.svg,supertoken,,,,,,,,
,C,0xc8992645d060703fb1582c422c96e16941c7eb14,Commons Work Test,WORKt,18,100,,,,,,,,https://raw.githubusercontent.com/superfluid-finance/assets/master/public/tokens/workt/icon.svg,underlying,,,,,,,,
,C,0xa94c0e84b8f27deb34f50001d47d870b67e47466,superAC,ACx,18,100,Wrapper,0x5f1f81de1d21b97a5d0d5d62d89bde9ddec27325,,,,,,,supertoken,,,,,,,,
